[Mon Apr 06 11:02:16.168540 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46446] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 127, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:02:16.168550 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46446] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 131, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:02:16.168560 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46446] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 135, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:03:58.574466 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46450] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 88, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:03:58.574516 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46450] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 90, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:03:58.574529 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46450] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 92, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:03:58.574534 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46450] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 96, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:03:58.574542 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46450] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 100, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:03:58.574566 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46450] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 104, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:03:58.574576 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46450] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 108, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:01.881518 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46454] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 97, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:01.881567 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46454] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 99, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:01.881575 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46454] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 101, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:01.881583 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46454] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 105, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:01.881590 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46454] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 109, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:01.881598 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46454] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 113, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:01.881605 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46454] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 117, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:49.525958 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46460] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 105, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:49.526008 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46460] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 107, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:49.526014 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46460] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 109, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:49.526020 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46460] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 113, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:49.526025 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46460] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 117, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:49.526056 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46460] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 121, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:49.526062 2020] [php7:notice] [pid 28811] [client 46.37.215.223:46460] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 125, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:50.304568 2020] [php7:notice] [pid 28812] [client 46.37.215.223:46462] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 105, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:50.304604 2020] [php7:notice] [pid 28812] [client 46.37.215.223:46462] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 107, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:50.304624 2020] [php7:notice] [pid 28812] [client 46.37.215.223:46462] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 109, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:50.304630 2020] [php7:notice] [pid 28812] [client 46.37.215.223:46462] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 113, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:50.304635 2020] [php7:notice] [pid 28812] [client 46.37.215.223:46462] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 117, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:50.304640 2020] [php7:notice] [pid 28812] [client 46.37.215.223:46462] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 121, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:50.304657 2020] [php7:notice] [pid 28812] [client 46.37.215.223:46462] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 125, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.267431 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46464] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 105, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.267474 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46464] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 107, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.267480 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46464] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 109, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.267485 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46464] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 113, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.267491 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46464] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 117, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.267510 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46464] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 121, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.267517 2020] [php7:notice] [pid 28813] [client 46.37.215.223:46464] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 125, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.696088 2020] [php7:notice] [pid 28815] [client 46.37.215.223:46466] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 105, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.696132 2020] [php7:notice] [pid 28815] [client 46.37.215.223:46466] PHP Notice:  Undefined index: safety_footnote in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 107, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.696145 2020] [php7:notice] [pid 28815] [client 46.37.215.223:46466] PHP Notice:  Undefined index: readmission_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 109, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.696151 2020] [php7:notice] [pid 28815] [client 46.37.215.223:46466] PHP Notice:  Undefined index: patient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 113, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.696156 2020] [php7:notice] [pid 28815] [client 46.37.215.223:46466] PHP Notice:  Undefined index: effectiveness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 117, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.696161 2020] [php7:notice] [pid 28815] [client 46.37.215.223:46466] PHP Notice:  Undefined index: timeliness_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 121, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:05:51.696214 2020] [php7:notice] [pid 28815] [client 46.37.215.223:46466] PHP Notice:  Undefined index: efficient_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 125, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
[Mon Apr 06 11:06:55.086455 2020] [php7:notice] [pid 28814] [client 46.37.215.223:46468] PHP Notice:  Undefined index: safety_comparison in /home/admin/web/meddir.xyz/public_html/hospital_info.php on line 116, referer: http://meddir.xyz/pharmacy_p.php?county=BETHEL&state=AK&city=BETHEL
